,price,Address,area,Bedrooms,Bathrooms,Status,Furnished_status,Price_sqft
3243,20000000.0,other,1600.0,3.0,3.0,Ready to Move,Furnished,12500.0
3244,9000000.0,other,1000.0,2.0,2.0,Ready to Move,Furnished,9000.0
3245,8000000.0,other,1350.0,7.0,3.0,Ready to Move,Unfurnished,5925.925925925926
3246,16000000.0,other,1400.0,3.0,3.0,Ready to Move,Unfurnished,11428.57142857143
3247,21000000.0,other,3500.0,5.0,5.0,Ready to Move,Unfurnished,6000.0
3248,25000000.0,other,3500.0,4.0,3.0,Ready to Move,Unfurnished,7142.857142857143
3249,15000000.0,other,1580.0,2.0,2.0,Ready to Move,Unfurnished,9493.67088607595
3250,4000000.0,"Zeta 1, Greater Noida, Delhi NCR",1200.0,2.0,2.0,Ready to Move,Unfurnished,3333.333333333333
3251,4500000.0,other,1010.0,2.0,2.0,Ready to Move,Unfurnished,4455.445544554455
3252,3500000.0,other,645.0,2.0,2.0,Ready to Move,Furnished,5426.356589147287
3253,26500000.0,other,2650.0,5.0,4.0,Ready to Move,Semi-Furnished,10000.0
3254,15900000.0,other,2000.0,3.0,3.0,Ready to Move,Semi-Furnished,7950.0
3255,12500000.0,other,1300.0,3.0,2.0,Ready to Move,Semi-Furnished,9615.384615384615
3256,2800000.0,"NH 24, Ghaziabad, Delhi NCR",900.0,2.0,2.0,Ready to Move,Semi-Furnished,3111.111111111112
3257,18500000.0,other,2000.0,4.0,4.0,Ready to Move,Unfurnished,9250.0
3258,35000000.0,other,7000.0,6.0,5.0,Ready to Move,Furnished,5000.0
3259,5600000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1535.0,3.0,2.0,Ready to Move,Unfurnished,3648.208469055375
3260,25000000.0,other,2400.0,4.0,4.0,Ready to Move,Unfurnished,10416.666666666666
3261,6800000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1380.0,3.0,2.0,Ready to Move,Furnished,4927.536231884058
3262,15000000.0,other,1700.0,3.0,3.0,Ready to Move,Unfurnished,8823.529411764706
3263,41000000.0,other,6500.0,9.0,9.0,Ready to Move,Semi-Furnished,6307.692307692308
3264,32100000.0,other,4068.0,4.0,4.0,Ready to Move,Furnished,7890.855457227139
3265,27500000.0,other,1800.0,3.0,3.0,Ready to Move,Furnished,15277.777777777776
3266,7000000.0,"Sector 120, Noida, Delhi NCR",1315.0,2.0,2.0,Ready to Move,Unfurnished,5323.19391634981
3267,5000000.0,other,1100.0,2.0,2.0,Ready to Move,Semi-Furnished,4545.454545454545
3268,16500000.0,other,2400.0,3.0,3.0,Ready to Move,Unfurnished,6875.0
3269,13500000.0,"Sector 37D, Gurgaon, Delhi NCR",2450.0,4.0,4.0,Ready to Move,Unfurnished,5510.2040816326535
3270,7800000.0,other,1500.0,3.0,3.0,Ready to Move,Semi-Furnished,5200.0
3271,9500000.0,other,1200.0,3.0,2.0,Ready to Move,Unfurnished,7916.666666666667
3272,16200000.000000002,other,1750.0,3.0,2.0,Ready to Move,Unfurnished,9257.14285714286
3273,32000000.0,other,2700.0,5.0,5.0,Ready to Move,Furnished,11851.851851851852
3274,22500000.0,other,3500.0,4.0,4.0,Ready to Move,Unfurnished,6428.571428571428
3275,42500000.0,other,4680.0,4.0,4.0,Ready to Move,Unfurnished,9081.196581196582
3276,18000000.0,other,2500.0,4.0,3.0,Ready to Move,Unfurnished,7200.0
3277,5300000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1285.0,3.0,2.0,Ready to Move,Unfurnished,4124.513618677042
3278,4000000.0,other,1095.0,2.0,2.0,Ready to Move,Unfurnished,3652.96803652968
3279,39000000.0,"Sector 67, Gurgaon, Delhi NCR",5000.0,5.0,5.0,Ready to Move,Unfurnished,7800.0
3280,30000000.0,other,3600.0,6.0,8.0,Ready to Move,Furnished,8333.333333333334
3281,8000000.0,other,900.0,3.0,2.0,Ready to Move,Semi-Furnished,8888.888888888889
3282,8200000.0,other,1268.0,2.0,2.0,Ready to Move,Unfurnished,6466.876971608833
3283,9000000.0,other,1918.0,3.0,4.0,Ready to Move,Unfurnished,4692.387904066736
3284,4500000.0,other,800.0,2.0,2.0,Ready to Move,Furnished,5625.0
3285,12000000.0,other,1945.0,3.0,3.0,Ready to Move,Unfurnished,6169.665809768638
3286,45000000.0,other,5200.0,9.0,8.0,Ready to Move,Unfurnished,8653.846153846154
3287,15000000.0,other,1743.0,3.0,3.0,Ready to Move,Furnished,8605.851979345955
3288,7500000.0,other,1200.0,2.0,2.0,Ready to Move,Unfurnished,6250.0
3289,38000000.0,other,5000.0,5.0,5.0,Ready to Move,Semi-Furnished,7600.0
3290,15000000.0,other,1530.0,3.0,2.0,Ready to Move,Unfurnished,9803.921568627453
3291,16000000.0,other,3375.0,4.0,4.0,Ready to Move,Unfurnished,4740.740740740741
3292,4400000.0,other,1130.0,3.0,2.0,Ready to Move,Unfurnished,3893.805309734513
3293,8200000.0,other,1585.0,3.0,3.0,Ready to Move,Semi-Furnished,5173.5015772870665
3294,3500000.0,other,535.0,2.0,2.0,Ready to Move,Unfurnished,6542.056074766355
3295,4300000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0,2.0,Ready to Move,Unfurnished,5375.0
3296,15000000.0,"Sector 49, Gurgaon, Delhi NCR",1800.0,3.0,3.0,Ready to Move,Semi-Furnished,8333.333333333334
3297,6000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1155.0,2.0,2.0,Ready to Move,Semi-Furnished,5194.805194805195
3298,11000000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",2200.0,3.0,3.0,Ready to Move,Semi-Furnished,5000.0
3299,9000000.0,other,1760.0,3.0,3.0,Ready to Move,Unfurnished,5113.636363636364
3300,2900000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",950.0,2.0,2.0,Ready to Move,Semi-Furnished,3052.6315789473683
3301,5000000.0,other,1202.0,2.0,2.0,Ready to Move,Unfurnished,4159.733777038269
3302,2900000.0,other,720.0,2.0,2.0,Ready to Move,Semi-Furnished,4027.777777777778
3303,2700000.0,other,895.0,2.0,2.0,Ready to Move,Unfurnished,3016.759776536313
3304,16500000.0,other,1800.0,3.0,3.0,Ready to Move,Unfurnished,9166.666666666666
3305,3900000.0,"Greater Noida West, Greater Noida, Delhi NCR",900.0,2.0,2.0,Ready to Move,Unfurnished,4333.333333333333
3306,48500000.0,other,5800.0,4.0,4.0,Ready to Move,Unfurnished,8362.068965517241
3307,3550000.0,other,1005.0,2.0,2.0,Ready to Move,Unfurnished,3532.338308457712
3308,11000000.0,other,1550.0,3.0,3.0,Ready to Move,Semi-Furnished,7096.774193548387
3309,4600000.0,other,980.0,2.0,2.0,Ready to Move,Unfurnished,4693.877551020408
3310,7500000.0,other,900.0,3.0,2.0,Ready to Move,Furnished,8333.333333333334
3311,15500000.0,other,2150.0,3.0,4.0,Ready to Move,Semi-Furnished,7209.302325581395
3312,34900000.0,other,5840.0,5.0,5.0,Ready to Move,Semi-Furnished,5976.027397260274
3313,15000000.0,other,2150.0,4.0,3.0,Ready to Move,Semi-Furnished,6976.744186046512
3314,6000000.0,other,1270.0,2.0,2.0,Ready to Move,Semi-Furnished,4724.4094488188975
3315,7800000.0,other,1250.0,3.0,2.0,Ready to Move,Semi-Furnished,6240.0
3316,6100000.0,"Sector 118, Noida, Delhi NCR",1255.0,2.0,2.0,Ready to Move,Unfurnished,4860.557768924303
3317,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1175.0,3.0,2.0,Ready to Move,Unfurnished,3829.787234042553
3318,3200000.0,other,950.0,2.0,2.0,Ready to Move,Unfurnished,3368.4210526315787
3319,22000000.0,other,3600.0,7.0,3.0,Ready to Move,Unfurnished,6111.111111111111
3320,11000000.0,other,1300.0,3.0,3.0,Ready to Move,Semi-Furnished,8461.538461538461
3321,8200000.0,other,1540.0,3.0,3.0,Ready to Move,Unfurnished,5324.675324675325
3322,3800000.0,other,830.0,2.0,2.0,Ready to Move,Unfurnished,4578.313253012048
3323,14900000.0,other,1875.0,3.0,3.0,Ready to Move,Semi-Furnished,7946.666666666667
3324,9500000.0,"Vikaspuri, New Delhi - West, Delhi NCR",1400.0,3.0,3.0,Ready to Move,Unfurnished,6785.714285714285
3325,6800000.0,other,1277.0,2.0,2.0,Ready to Move,Unfurnished,5324.980422866092
3326,7500000.0,other,1400.0,3.0,2.0,Ready to Move,Unfurnished,5357.142857142857
3327,4320000.0,other,1040.0,2.0,2.0,Ready to Move,Unfurnished,4153.846153846154
3328,4600000.0,other,950.0,2.0,2.0,Ready to Move,Unfurnished,4842.105263157895
3329,3200000.0,other,900.0,2.0,2.0,Ready to Move,Unfurnished,3555.555555555556
3330,6450000.0,"Sector 37C, Gurgaon, Delhi NCR",1365.0,2.0,2.0,Ready to Move,Unfurnished,4725.274725274725
3331,14000000.0,other,1500.0,3.0,3.0,Ready to Move,Furnished,9333.333333333334
3332,10000000.0,other,1500.0,3.0,2.0,Ready to Move,Furnished,6666.666666666667
3333,3500000.0,other,1000.0,2.0,2.0,Ready to Move,Unfurnished,3500.0
3334,4500000.0,other,1000.0,3.0,2.0,Ready to Move,Semi-Furnished,4500.0
3335,13000000.0,other,2727.0,4.0,3.0,Ready to Move,Unfurnished,4767.143381004767
3336,6180000.0,other,1180.0,2.0,2.0,Ready to Move,Unfurnished,5237.28813559322
3337,13500000.0,other,2150.0,3.0,3.0,Ready to Move,Semi-Furnished,6279.069767441861
3338,5800000.0,other,1035.0,2.0,2.0,Ready to Move,Unfurnished,5603.864734299517
3339,5900000.0,other,900.0,3.0,2.0,Ready to Move,Semi-Furnished,6555.555555555556
3340,4500000.0,other,995.0,2.0,2.0,Ready to Move,Unfurnished,4522.613065326633
3341,4500000.0,other,981.0,3.0,2.0,Ready to Move,Unfurnished,4587.155963302752
3342,11500000.0,other,1900.0,3.0,3.0,Ready to Move,Unfurnished,6052.631578947368
3343,9500000.0,other,1935.0,3.0,3.0,Ready to Move,Unfurnished,4909.560723514212
3344,5000000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1610.0,3.0,2.0,Ready to Move,Unfurnished,3105.590062111801
3345,7500000.0,other,1500.0,3.0,2.0,Ready to Move,Semi-Furnished,5000.0
3346,6200000.0,other,1710.0,3.0,3.0,Ready to Move,Unfurnished,3625.730994152047
3347,5700000.0,other,1665.0,3.0,3.0,Ready to Move,Semi-Furnished,3423.423423423424
3348,4000000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",900.0,2.0,2.0,Ready to Move,Furnished,4444.444444444444
3349,12000000.0,"Vaishali, Ghaziabad, Delhi NCR",2100.0,3.0,3.0,Ready to Move,Furnished,5714.285714285715
3350,5300000.0,other,900.0,2.0,2.0,Ready to Move,Furnished,5888.888888888889
3351,4300000.0,"Omicron 1, Greater Noida, Delhi NCR",1295.0,2.0,2.0,Ready to Move,Semi-Furnished,3320.4633204633205
3352,3000000.0,other,535.0,2.0,2.0,Ready to Move,Semi-Furnished,5607.476635514019
3353,7200000.0,other,1225.0,3.0,3.0,Ready to Move,Unfurnished,5877.551020408163
3354,3000000.0,"Bhopura, Ghaziabad, Delhi NCR",950.0,2.0,2.0,Ready to Move,Unfurnished,3157.894736842105
3355,6000000.0,other,1265.0,3.0,2.0,Ready to Move,Unfurnished,4743.083003952569
3356,4500000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1100.0,4.0,2.0,Ready to Move,Furnished,4090.909090909091
3357,4800000.0,"Greater Noida West, Greater Noida, Delhi NCR",1225.0,2.0,2.0,Ready to Move,Semi-Furnished,3918.367346938776
3358,3800000.0,other,810.0,3.0,2.0,Ready to Move,Furnished,4691.358024691358
3359,5400000.0,other,1025.0,2.0,2.0,Ready to Move,Unfurnished,5268.292682926829
3360,7500000.0,other,1365.0,2.0,2.0,Ready to Move,Semi-Furnished,5494.505494505494
3361,6500000.0,"Sector 76, Noida, Delhi NCR",1180.0,2.0,2.0,Ready to Move,Unfurnished,5508.474576271186
3362,4250000.0,other,900.0,3.0,2.0,Ready to Move,Unfurnished,4722.222222222223
3363,7500000.0,"Sector 143, Noida, Delhi NCR",1340.0,3.0,2.0,Ready to Move,Unfurnished,5597.014925373134
3364,3400000.0,other,642.0,2.0,2.0,Ready to Move,Semi-Furnished,5295.95015576324
3365,12000000.0,other,2100.0,4.0,2.0,Ready to Move,Unfurnished,5714.285714285715
3366,11500000.0,other,925.0,2.0,2.0,Ready to Move,Unfurnished,12432.432432432432
3367,2880000.0,other,900.0,2.0,2.0,Ready to Move,Unfurnished,3200.0
3368,3770000.000000001,"Noida Extension, Noida, Delhi NCR",990.0,2.0,2.0,Ready to Move,Unfurnished,3808.080808080809
3369,3200000.0,other,900.0,2.0,2.0,Ready to Move,Furnished,3555.555555555556
3370,4100000.0,other,1060.0,2.0,2.0,Ready to Move,Unfurnished,3867.924528301887
3371,4400000.0,other,650.0,2.0,2.0,Ready to Move,Furnished,6769.2307692307695
3372,4810000.0,"Bhopura, Ghaziabad, Delhi NCR",1655.0,3.0,3.0,Ready to Move,Unfurnished,2906.3444108761328
3373,3500000.0,other,761.0,2.0,2.0,Ready to Move,Unfurnished,4599.211563731932
3374,3990000.0,other,800.0,2.0,2.0,Ready to Move,Unfurnished,4987.5
3375,6200000.0,other,1600.0,3.0,2.0,Ready to Move,Unfurnished,3875.0
3376,39500000.0,other,2800.0,3.0,3.0,Ready to Move,Semi-Furnished,14107.142857142857
3377,12000000.0,"Sector 79, Gurgaon, Delhi NCR",1983.0,3.0,3.0,Ready to Move,Unfurnished,6051.437216338881
3378,3800000.0,other,1200.0,3.0,3.0,Ready to Move,Semi-Furnished,3166.6666666666665
3379,5700000.0,other,900.0,2.0,2.0,Ready to Move,Furnished,6333.333333333333
3380,4000000.0,"Sohna Road, Gurgaon, Delhi NCR",585.0,2.0,2.0,Ready to Move,Unfurnished,6837.606837606838
3381,8600000.0,other,1537.0,3.0,3.0,Ready to Move,Unfurnished,5595.315549772284
3382,4500000.0,other,757.0,2.0,2.0,Ready to Move,Semi-Furnished,5944.517833553501
3383,3500000.0,other,807.0,3.0,2.0,Ready to Move,Semi-Furnished,4337.0508054522925
3384,7200000.0,"Indirapuram, Ghaziabad, Delhi NCR",1157.0,2.0,2.0,Ready to Move,Semi-Furnished,6222.990492653414
3385,7000000.0,other,1848.0,3.0,3.0,Ready to Move,Unfurnished,3787.878787878788
3386,4700000.0,other,1082.0,2.0,2.0,Ready to Move,Semi-Furnished,4343.807763401109
3387,9670000.0,other,1940.0,3.0,3.0,Ready to Move,Unfurnished,4984.5360824742265
3388,12900000.0,"Sector 70A, Gurgaon, Delhi NCR",1890.0,4.0,3.0,Ready to Move,Unfurnished,6825.396825396825
3389,45000000.0,other,6500.0,9.0,9.0,Ready to Move,Unfurnished,6923.076923076923
3390,3500000.0,other,1050.0,2.0,2.0,Ready to Move,Unfurnished,3333.333333333333
3391,2600000.0,other,815.0,2.0,2.0,Ready to Move,Unfurnished,3190.1840490797545
3392,3500000.0,other,980.0,2.0,2.0,Ready to Move,Semi-Furnished,3571.428571428572
3393,7900000.0,other,900.0,2.0,2.0,Ready to Move,Semi-Furnished,8777.777777777777
3394,11000000.0,other,1800.0,4.0,2.0,Ready to Move,Semi-Furnished,6111.111111111111
3395,5400000.0,other,1600.0,3.0,2.0,Ready to Move,Semi-Furnished,3375.0
3396,6000000.0,other,1250.0,2.0,2.0,Ready to Move,Unfurnished,4800.0
3397,33000000.0,other,4545.0,4.0,5.0,Ready to Move,Unfurnished,7260.726072607261
3398,36000000.0,other,4200.0,7.0,8.0,Ready to Move,Semi-Furnished,8571.42857142857
3399,3100000.0,other,895.0,2.0,2.0,Ready to Move,Unfurnished,3463.6871508379886
3400,5500000.0,other,1465.0,3.0,2.0,Ready to Move,Unfurnished,3754.266211604096
3401,10000000.0,"Sector 77, Gurgaon, Delhi NCR",1971.0,4.0,3.0,Ready to Move,Furnished,5073.566717402334
3402,2500000.0,other,648.0,2.0,2.0,Ready to Move,Unfurnished,3858.024691358025
3403,2400000.0,other,740.0,2.0,2.0,Ready to Move,Unfurnished,3243.243243243244
3404,11000000.0,other,1800.0,4.0,3.0,Ready to Move,Unfurnished,6111.111111111111
3405,5000000.0,other,900.0,3.0,2.0,Ready to Move,Semi-Furnished,5555.555555555556
3406,3500000.0,other,1115.0,3.0,2.0,Ready to Move,Unfurnished,3139.013452914798
3407,2500000.0,other,648.0,2.0,2.0,Ready to Move,Furnished,3858.024691358025
3408,4450000.0,"Sector 4, Greater Noida, Delhi NCR",1390.0,3.0,2.0,Ready to Move,Unfurnished,3201.438848920863
3409,2600000.0,"Sector 77, Faridabad, Delhi NCR",1025.0,3.0,2.0,Ready to Move,Unfurnished,2536.5853658536585
3410,5200000.0,"Noida Extension, Noida, Delhi NCR",1430.0,3.0,2.0,Ready to Move,Unfurnished,3636.363636363637
3411,5400000.0,"Sector 137, Noida, Delhi NCR",1365.0,3.0,3.0,Ready to Move,Unfurnished,3956.043956043956
3412,35000000.0,other,4500.0,6.0,4.0,Ready to Move,Semi-Furnished,7777.777777777777
3413,9050000.0,other,1385.0,2.0,2.0,Ready to Move,Unfurnished,6534.296028880866
3414,3300000.0,other,845.0,2.0,2.0,Ready to Move,Unfurnished,3905.3254437869823
3415,3800000.0,other,750.0,2.0,2.0,Ready to Move,Semi-Furnished,5066.666666666667
3416,9500000.0,other,1060.0,3.0,3.0,Ready to Move,Semi-Furnished,8962.264150943396
3417,8500000.0,other,1839.0,3.0,3.0,Ready to Move,Unfurnished,4622.077215878195
3418,8000000.0,other,936.0,3.0,2.0,Ready to Move,Unfurnished,8547.008547008547
3419,2900000.0,other,950.0,2.0,2.0,Ready to Move,Unfurnished,3052.6315789473683
3420,3000000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",985.0,2.0,2.0,Ready to Move,Semi-Furnished,3045.6852791878173
3421,8500000.0,other,972.0,2.0,2.0,Ready to Move,Furnished,8744.855967078189
3422,4800000.0,other,1150.0,2.0,2.0,Ready to Move,Unfurnished,4173.913043478261
3423,2650000.0,other,965.0,2.0,2.0,Ready to Move,Unfurnished,2746.1139896373056
3424,3300000.0,"Techzone 4, Greater Noida, Delhi NCR",880.0,2.0,2.0,Ready to Move,Semi-Furnished,3750.0
3425,8500000.0,"Sector 79, Gurgaon, Delhi NCR",1530.0,2.0,2.0,Ready to Move,Unfurnished,5555.555555555556
3426,3900000.0,other,1000.0,3.0,3.0,Ready to Move,Unfurnished,3900.0
3427,3500000.0,other,750.0,2.0,2.0,Ready to Move,Furnished,4666.666666666667
3428,4500000.0,other,904.0,2.0,2.0,Ready to Move,Semi-Furnished,4977.876106194691
3429,25500000.0,other,4160.0,5.0,5.0,Ready to Move,Unfurnished,6129.807692307692
3430,3200000.0,other,1000.0,2.0,2.0,Ready to Move,Semi-Furnished,3200.0
3431,5500000.0,other,1100.0,3.0,2.0,Ready to Move,Furnished,5000.0
3432,7000000.0,other,1911.0,3.0,3.0,Ready to Move,Unfurnished,3663.003663003663
3433,29500000.0,other,3000.0,4.0,4.0,Ready to Move,Semi-Furnished,9833.333333333334
3434,4000000.0,other,650.0,2.0,2.0,Ready to Move,Furnished,6153.846153846154
3435,4350000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1450.0,3.0,3.0,Ready to Move,Unfurnished,3000.0
3436,22500000.0,other,2200.0,4.0,4.0,Ready to Move,Semi-Furnished,10227.272727272728
3437,26000000.0,other,4000.0,7.0,7.0,Ready to Move,Semi-Furnished,6500.0
3438,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0,2.0,Ready to Move,Unfurnished,4500.0
3439,14000000.0,other,1125.0,3.0,2.0,Ready to Move,Unfurnished,12444.444444444443
3440,25000000.0,other,3600.0,3.0,3.0,Ready to Move,Semi-Furnished,6944.444444444444
3441,3500000.0,other,750.0,2.0,2.0,Ready to Move,Furnished,4666.666666666667
3442,11000000.0,other,1700.0,3.0,3.0,Ready to Move,Unfurnished,6470.588235294118
3443,5800000.0,other,1682.0,3.0,3.0,Ready to Move,Unfurnished,3448.2758620689656
3444,55000000.0,other,7000.0,6.0,5.0,Ready to Move,Semi-Furnished,7857.142857142857
3445,30000000.0,other,2800.0,5.0,5.0,Ready to Move,Semi-Furnished,10714.285714285714
3446,27000000.0,other,1800.0,3.0,4.0,Ready to Move,Unfurnished,15000.0
3447,32500000.0,other,2880.0,6.0,5.0,Ready to Move,Furnished,11284.722222222224
3448,28000000.0,other,4230.0,8.0,3.0,Ready to Move,Furnished,6619.385342789598
3449,9000000.0,other,1350.0,2.0,3.0,Ready to Move,Unfurnished,6666.666666666667
3450,3500000.0,other,1230.0,2.0,2.0,Ready to Move,Unfurnished,2845.528455284553
3451,3600000.0,other,1150.0,2.0,2.0,Ready to Move,Semi-Furnished,3130.4347826086955
3452,3500000.0,other,720.0,2.0,2.0,Ready to Move,Semi-Furnished,4861.111111111111
3453,1850000.0,other,540.0,2.0,2.0,Ready to Move,Unfurnished,3425.925925925926
3454,7500000.0,"Sector 119, Noida, Delhi NCR",1775.0,3.0,3.0,Ready to Move,Unfurnished,4225.352112676056
3455,3000000.0,other,800.0,2.0,2.0,Ready to Move,Semi-Furnished,3750.0
3456,3800000.0,"Greater Noida West, Greater Noida, Delhi NCR",910.0,2.0,2.0,Ready to Move,Semi-Furnished,4175.824175824176
3457,2900000.0,other,1045.0,2.0,2.0,Ready to Move,Unfurnished,2775.1196172248806
3458,5700000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1000.0,2.0,2.0,Ready to Move,Unfurnished,5700.0
3459,6200000.0,other,900.0,3.0,3.0,Ready to Move,Unfurnished,6888.888888888889
3460,3500000.0,other,1115.0,2.0,2.0,Ready to Move,Unfurnished,3139.013452914798
3461,5000000.0,other,1360.0,3.0,2.0,Ready to Move,Unfurnished,3676.470588235294
3462,6800000.0,other,1090.0,2.0,2.0,Ready to Move,Unfurnished,6238.532110091744
3463,4100000.0,other,1262.0,2.0,2.0,Ready to Move,Unfurnished,3248.811410459588
3464,3700000.0,other,1100.0,2.0,2.0,Ready to Move,Semi-Furnished,3363.6363636363635
3465,9000000.0,"Sector 76, Noida, Delhi NCR",1835.0,3.0,4.0,Ready to Move,Unfurnished,4904.632152588556
3466,5700000.0,other,1200.0,3.0,2.0,Ready to Move,Furnished,4750.0
3467,6500000.0,other,900.0,7.0,2.0,Ready to Move,Unfurnished,7222.222222222223
3468,7000000.0,other,1742.0,3.0,4.0,Ready to Move,Unfurnished,4018.369690011481
3469,4200000.0,other,1358.0,2.0,2.0,Ready to Move,Unfurnished,3092.783505154639
3470,12500000.0,other,1600.0,2.0,2.0,Ready to Move,Unfurnished,7812.5
3471,25000000.0,other,2734.0,4.0,4.0,Ready to Move,Semi-Furnished,9144.1111923921
3472,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,2.0,2.0,Ready to Move,Furnished,4583.333333333333
3473,8500000.0,other,1125.0,2.0,2.0,Ready to Move,Semi-Furnished,7555.555555555556
3474,8000000.0,other,1505.0,2.0,2.0,Ready to Move,Unfurnished,5315.614617940199
3475,7500000.0,"Sector 82, Gurgaon, Delhi NCR",1100.0,2.0,2.0,Ready to Move,Unfurnished,6818.181818181818
3476,8000000.0,"Sector 37D, Gurgaon, Delhi NCR",1380.0,2.0,2.0,Ready to Move,Furnished,5797.101449275362
3477,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1060.0,3.0,3.0,Ready to Move,Furnished,4716.981132075472
3478,2400000.0,other,550.0,2.0,2.0,Ready to Move,Semi-Furnished,4363.636363636364
3479,3200000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",949.0,2.0,2.0,Ready to Move,Unfurnished,3371.9704952581665
3480,3850000.0,other,990.0,2.0,2.0,Ready to Move,Unfurnished,3888.8888888888887
3481,6800000.0,other,1350.0,3.0,3.0,Ready to Move,Unfurnished,5037.037037037037
3482,5500000.0,"Sector 168, Noida, Delhi NCR",1215.0,2.0,2.0,Ready to Move,Unfurnished,4526.748971193416
3483,4500000.0,"Sector 76, Noida, Delhi NCR",1015.0,2.0,2.0,Ready to Move,Unfurnished,4433.4975369458125
3484,7000000.0,other,1350.0,2.0,2.0,Ready to Move,Unfurnished,5185.185185185185
3485,4800000.0,other,950.0,2.0,2.0,Ready to Move,Furnished,5052.631578947368
3486,6000000.0,other,1137.0,2.0,2.0,Ready to Move,Unfurnished,5277.0448548812665
3487,3400000.0,other,630.0,2.0,2.0,Ready to Move,Semi-Furnished,5396.825396825397
3488,6000000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1300.0,2.0,2.0,Ready to Move,Semi-Furnished,4615.384615384615
3489,6300000.0,other,1200.0,2.0,2.0,Ready to Move,Unfurnished,5250.0
3490,42500000.0,other,5000.0,7.0,4.0,Ready to Move,Furnished,8500.0
3491,7500000.0,"Sector 75, Noida, Delhi NCR",1295.0,2.0,2.0,Ready to Move,Semi-Furnished,5791.505791505791
3492,2600000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",815.0,2.0,2.0,Ready to Move,Unfurnished,3190.1840490797545
3493,4500000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1080.0,2.0,2.0,Ready to Move,Unfurnished,4166.666666666667
3494,32500000.0,other,2800.0,4.0,4.0,Ready to Move,Unfurnished,11607.142857142857
3495,7500000.0,other,1740.0,3.0,4.0,Ready to Move,Semi-Furnished,4310.344827586207
3496,5000000.0,other,1300.0,3.0,3.0,Ready to Move,Unfurnished,3846.153846153846
3497,10000000.0,other,900.0,2.0,2.0,Ready to Move,Furnished,11111.111111111111
3498,5500000.0,"Rajendra Nagar, Ghaziabad, Delhi NCR",1300.0,3.0,2.0,Ready to Move,Semi-Furnished,4230.769230769231
3499,35000000.0,other,2549.0,4.0,4.0,Ready to Move,Furnished,13730.874852883484
3500,3800000.0,other,750.0,2.0,2.0,Ready to Move,Semi-Furnished,5066.666666666667
3501,25000000.0,other,2700.0,9.0,8.0,Ready to Move,Semi-Furnished,9259.25925925926
3502,4450000.0,other,1400.0,3.0,2.0,Ready to Move,Unfurnished,3178.5714285714284
3503,6700000.0,other,1260.0,2.0,2.0,Ready to Move,Furnished,5317.460317460317
3504,3500000.0,other,700.0,2.0,2.0,Ready to Move,Unfurnished,5000.0
3505,9900000.0,"Sector 85, Gurgaon, Delhi NCR",1400.0,2.0,2.0,Ready to Move,Unfurnished,7071.428571428572
3506,2700000.0,other,822.0,2.0,2.0,Ready to Move,Unfurnished,3284.671532846716
3507,5500000.0,other,1300.0,3.0,2.0,Ready to Move,Furnished,4230.769230769231
3508,4500000.0,other,1200.0,3.0,2.0,Ready to Move,Semi-Furnished,3750.0
3509,32400000.000000004,other,3850.0,4.0,5.0,Ready to Move,Unfurnished,8415.584415584417
3510,4500000.0,other,925.0,2.0,2.0,Ready to Move,Furnished,4864.864864864865
3511,7500000.0,other,950.0,2.0,2.0,Ready to Move,Unfurnished,7894.736842105263
3512,6000000.0,other,960.0,2.0,2.0,Ready to Move,Unfurnished,6250.0
3513,11000000.0,other,1562.0,3.0,3.0,Ready to Move,Semi-Furnished,7042.2535211267605
3514,4900000.0,other,1075.0,2.0,2.0,Ready to Move,Unfurnished,4558.139534883721
3515,26000000.0,"Palam Vihar, Gurgaon, Delhi NCR",3000.0,4.0,5.0,Ready to Move,Unfurnished,8666.666666666666
3516,6100000.0,other,930.0,2.0,2.0,Ready to Move,Furnished,6559.139784946236
3517,4400000.0,other,750.0,2.0,2.0,Ready to Move,Unfurnished,5866.666666666667
3518,3200000.0,other,600.0,2.0,2.0,Ready to Move,Unfurnished,5333.333333333333
